field_id,index,mnemonic,description,EQSdisp,EQSscreen,BQL,env,soc,gov,esgo,fr_bbggei,fr_eet,fr_eutax,fr_sdgs,fr_sfdr,fr_tcfd,source,issue1,issue2,theme1,theme2,is_esg,esgd,field_pop_rank,freq,bqlc_y2021,bqlc_y2020,bqlc_y2019,bqlc_y2018,bqlc_freq
ES722,21033,CDP_EXPNTN_CHG_IN_COMP_SEL_EM_IN,CDP Expntn Chg in Comp Selected Emission Intensity,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,1530.0,Yearly,204.0,958.0,1064.0,1048.0,Yearly
ES723,21034,CDP_SCOPE_3_PURCH_GOODS_&_SRVCS,CDP Scope 3 Purchased Goods and Services,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,372.0,Yearly,388.0,1175.0,1263.0,1074.0,Yearly
ES724,21035,CDP_SCOPE_3_USE_PRODUCTS,CDP Scope 3 Use of Products,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,386.0,Yearly,213.0,537.0,605.0,514.0,Yearly
ES725,21036,CDP_SCOPE_3_INVESTMENTS,CDP Scope 3 Investments,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,394.0,Yearly,61.0,223.0,209.0,219.0,Yearly
ES726,21037,CDP_TYPE_SCOPE_3_VERIFICATION,CDP Type Scope 3 Verification,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,1478.0,Yearly,291.0,1052.0,0.0,0.0,Yearly
ES727,21038,CDP_SCOPE_3_VERIFICATION_STD,CDP Scope 3 Verification Standard,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,787.0,Yearly,,,,,
ES728,21039,CDP_VALUE_CHAIN_ENGAGEMENT,CDP Value Chain Engagement,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,EnvironmentalSupplyChainManagement,GHGEmissionsManagement,ClimateChange,ValueChain,True,True,450.0,Yearly,553.0,1954.0,2142.0,1968.0,Yearly
ES729,21040,CDP_VAL_CHAIN_ENG_ELEMENTS_SEL,CDP Value Chain Engagement Elements Selection,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,EnvironmentalSupplyChainManagement,GHGEmissionsManagement,ClimateChange,ValueChain,True,True,1402.0,Yearly,558.0,1959.0,2141.0,1967.0,Yearly
ES730,21041,CDP_VALUE_CHAIN_ENG_STRATEGY,CDP Value Chain Engagement Strategy,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,EnvironmentalSupplyChainManagement,GHGEmissionsManagement,ClimateChange,ValueChain,True,True,1527.0,Yearly,244.0,844.0,907.0,763.0,Yearly
ES731,21042,CDP_#_SUP_ENGAGED_ON_GHG_EMISS,CDP Number Suppliers Engaged on GHG Emissions,False,True,True,True,False,False,False,False,False,False,False,False,False,CDP,EnvironmentalSupplyChainManagement,GHGEmissionsManagement,ClimateChange,ValueChain,True,True,1569.0,Yearly,,,,,
ES732,21043,CDP_%_TOT_SPEND_ON_ENGAGED_SUP,CDP Percentage Total Spend on Engaged Suppliers,False,True,True,True,False,False,False,False,False,False,False,False,False,CDP,EnvironmentalSupplyChainManagement,GHGEmissionsManagement,ClimateChange,ValueChain,True,True,1561.0,Yearly,,,,,
ES733,21044,CDP_EX_WHY_NO_VALUE_CHAIN_ENG,CDP Ex Why No Value Chain Engagement,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,EnvironmentalSupplyChainManagement,GHGEmissionsManagement,ClimateChange,ValueChain,True,True,1595.0,Yearly,31.0,189.0,210.0,197.0,Yearly
ES734,21045,CDP_ESTIMATION_GR_GBL_SCOPE_1_EM,CDP Estimation Gross Global Scope 1 Emissions,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,341.0,Yearly,23.0,2462.0,2968.0,367.0,Yearly
ES735,21046,CDP_ESTIMATION_GR_GBL_SCOPE_2_EM,CDP Estimation Gross Global Scope 2 Emissions,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,EnergyManagement,GHGEmissionsManagement,ClimateChange,Energy,True,True,338.0,Yearly,54.0,3087.0,3720.0,424.0,Yearly
ES736,21047,CDP_INTEGRATED_PERFORMANCE_SCORE,CDP Integrated Performance Score,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,17.0,Yearly,494.0,4913.0,4932.0,1926.0,Yearly
ES737,21048,CDP_BRD_LVL_OVRSIT_CLMT_REL_ISS,CDP Board Level Oversight of Climte Related Issues,True,False,True,True,False,False,False,False,False,False,False,False,True,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,741.0,Yearly,561.0,1968.0,2150.0,1977.0,Yearly
ES739,21050,CDP_CLMT_REL_RSK_SUBSTAN_IMP,CDP Climate Related Risks with Substantive Impact,True,False,True,True,False,False,False,False,False,False,False,False,True,CDP,ClimateExposure,,ClimateChange,,True,True,812.0,Yearly,555.0,1962.0,2145.0,1970.0,Yearly
ES740,21051,CDP_SPEC_CLMT_RSK_DRVRS_SBST_IMP,CDP Spec Climte Risk Drivrs With Substantve Impct,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,ClimateExposure,,ClimateChange,,True,True,2320.0,Yearly,482.0,1659.0,1742.0,1642.0,Yearly
ES741,21052,CDP_CLMT_REL_OPP_SUBSTANTVE_IMP,CDP Climte Related Opprtnts with Substantve Impact,True,False,True,True,False,False,False,False,False,False,False,False,True,CDP,ClimateExposure,,ClimateChange,,True,True,782.0,Yearly,556.0,1962.0,2141.0,1968.0,Yearly
ES743,21054,CDP_ACTVE_EMISSNS_TARGT,CDP Active Emissions Target,True,False,True,True,False,False,False,False,False,False,False,False,True,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,408.0,Yearly,561.0,1966.0,2149.0,1980.0,Yearly
ES746,21057,CDP_FIRM_USES_INTRNL_PX_OF_CARBN,CDP Firm Uses Internal Price of Carbon,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,ClimateExposure,,ClimateChange,,True,True,742.0,Yearly,538.0,1884.0,2072.0,1886.0,Yearly
ES750,21061,CDP_SCOPE_3_CAPITL_GOODS,CDP Scope 3 Capital Goods,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,417.0,Yearly,325.0,677.0,780.0,606.0,Yearly
ES751,21062,CDP_SCP_3_FUEL_AND_ENRG_REL_ACT,CDP Scope 3 Fuel and Energy Related Activities,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,426.0,Yearly,397.0,1088.0,1201.0,999.0,Yearly
ES752,21063,CDP_SCP_3_UPSTRM_TRANS_DISTRIB,CDP Scope 3 Upstream Transport and Distribution,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,402.0,Yearly,335.0,875.0,974.0,817.0,Yearly
ES753,21064,CDP_SCOPE_3_WASTE_GENRTD_IN_OP,CDP Scope 3 Waste Generated in Operations,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,416.0,Yearly,391.0,1130.0,1219.0,1019.0,Yearly
ES754,21065,CDP_SCOPE_3_UPSTRM_LEASE_ASSTS,CDP Scope 3 Upstream Lease Assets,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,421.0,Yearly,110.0,269.0,316.0,258.0,Yearly
ES755,21066,CDP_SCP_3_DWNSTRM_TRANS_DISTRIB,CDP Scope 3 Downstream Transport and Distribution,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,403.0,Yearly,193.0,615.0,674.0,601.0,Yearly
ES756,21067,CDP_SCOPE_3_PRCSS_OF_SOLD_PRODS,CDP Scope 3 Processing of Sold Products,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,420.0,Yearly,61.0,175.0,181.0,153.0,Yearly
ES757,21068,CDP_SCP_3_EOL_TRTMNT_SOLD_PRODS,CDP Scope 3 End of Life Treatment of Sold Products,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,425.0,Yearly,231.0,434.0,529.0,430.0,Yearly
ES758,21069,CDP_SCOPE_3_DWNSTRM_LEASD_ASSTS,CDP Scope 3 Downstream Leased Assets,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,418.0,Yearly,103.0,239.0,288.0,227.0,Yearly
ES759,21070,CDP_SCOPE_3_FRANCHSS,CDP Scope 3 Franchises,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,419.0,Yearly,40.0,95.0,129.0,107.0,Yearly
ES760,21071,CDP_SCP_3_EMIS_ABS_TGT_BASE_YR,CDP Scope 3 Emissions Absolute Target Base Year,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,2087.0,Yearly,102.0,300.0,241.0,0.0,Yearly
ES761,21072,CDP_SCP_3_EMIS_INTEN_TGT_BASE_YR,CDP Scope 3 Emissions Intensity Target Base Year,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,2091.0,Yearly,40.0,134.0,136.0,0.0,Yearly
ES762,21073,CDP_EMIS_PCT_CVRD_SCP_3_ABS_TGT,CDP Emissions Pct Covered Scope 3 Absolute Target,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,1288.0,Yearly,102.0,300.0,241.0,0.0,Yearly
ES763,21074,CDP_EMIS_PCT_CVRD_SCP_3_INTN_TGT,CDP Emissions Pct Covered Scope 3 Intensity Target,True,False,True,True,False,False,False,False,False,False,False,False,False,CDP,GHGEmissionsManagement,,ClimateChange,,True,True,2016.0,Yearly,40.0,134.0,136.0,0.0,Yearly
F0070,22226,COAL_%_ENERGY_PRODUCTION,Coal Percent Energy Production,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyProduction,,Energy,,True,True,385.0,Yearly,58.0,87.0,89.0,82.0,Yearly
F0071,22227,GAS_%_ENERGY_PRODUCTION,Gas Percent Energy Production,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyProduction,,Energy,,True,True,986.0,Yearly,66.0,108.0,99.0,86.0,Yearly
F0072,22228,FOSSIL_FUELS_%_ENERGY_PRODUCTION,Fossil Fuels Percent Energy Production,True,False,True,True,False,False,False,False,False,False,False,False,True,BLP,EnergyProduction,,Energy,,True,True,771.0,Yearly,110.0,166.0,163.0,142.0,Yearly
F0073,22229,HYDRO_%_ENERGY_PRODUCTION,Hydro Percent Energy Production,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyProduction,,Energy,,True,True,944.0,Yearly,103.0,149.0,146.0,122.0,Yearly
F0074,22230,WIND_%_ENERGY_PRODUCTION,Wind Percent Energy Production,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyProduction,,Energy,,True,True,951.0,Yearly,85.0,127.0,123.0,107.0,Yearly
F0431,22582,BIOMASS_%_ENERGY_PRODUCTION,Biomass Percent Energy Production,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyProduction,,Energy,,True,True,1171.0,Yearly,38.0,64.0,65.0,52.0,Yearly
F0432,22583,WASTE_%_ENERGY_PRODUCTION,Waste Percent Energy Production,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyProduction,,Energy,,True,True,1008.0,Yearly,23.0,31.0,30.0,22.0,Yearly
F0632,22778,CO2_INTENSITY_PER_SALES_CALC,Carbon Dioxide Intensity per Sales Calculation,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,380.0,Yearly,973.0,1230.0,1238.0,1170.0,Yearly
F0650,22795,OTHER_RENEWABLES_%_ENERGY_PROD,Other Renewables Percent Energy Production,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyProduction,,Energy,,True,True,1296.0,Yearly,25.0,48.0,44.0,38.0,Yearly
F0946,23074,TOTAL_GHG_CO2_EMISSIONS,Total Greenhouse Gas / Carbon Dioxide Emissions,False,True,True,True,False,False,False,False,False,False,False,True,True,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,48.0,Yearly,4549.0,5580.0,5098.0,4326.0,Yearly
F0947,23075,SCOPE_1_GHG_CO2_EMISSIONS,Scope 1 Greenhouse Gas / Carbon Dioxide Emissions,False,True,True,True,False,False,False,False,True,False,False,True,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,239.0,Yearly,4108.0,4910.0,4391.0,3582.0,Yearly
F0948,23076,SCOPE_2_GHG_CO2_EMISSIONS,Scope 2 Greenhouse Gas / Carbon Dioxide Emissions,False,True,True,True,False,False,False,False,True,False,False,True,False,BLP,EnergyManagement,,Energy,,True,True,261.0,Yearly,3981.0,4786.0,4255.0,3469.0,Yearly
F0949,23077,SULPHUR_DIOXIDE_SULPHUR_OXIDE_EM,Sulphur Dioxide / Sulphur Oxide Emissions,False,True,True,True,False,False,False,False,True,False,True,True,False,BLP,AirQuality,,NaturalCapital,,True,True,303.0,Yearly,1473.0,1762.0,1652.0,1477.0,Yearly
F0950,23078,TOT_GHG_CO2_EM_INTENS_PER_SALES,Total GHG CO2 Emissions Intensity per Sales,False,True,True,True,False,False,False,False,True,False,False,True,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,16.0,Yearly,4535.0,5559.0,5086.0,4314.0,Yearly
F0951,23079,SCOPE_1_GHG_CO2_EM_INTENS_P_SLES,Scope 1 GHG CO2 Emissions Intensity per Sales,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,522.0,Yearly,4093.0,4889.0,4379.0,3572.0,Yearly
F0952,23080,SCOPE_2_GHG_CO2_EM_INTENS_P_SLES,Scope 2 GHG CO2 Emissions Intensity per Sales,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,GHGEmissionsManagement,ClimateChange,Energy,True,True,520.0,Yearly,3966.0,4764.0,4244.0,3457.0,Yearly
F0953,23081,TOT_GHG_CO2_EM_INTENS_PER_EBITDA,Total GHG CO2 Emissions Intensity per EBITDA,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,728.0,Yearly,4039.0,4980.0,4530.0,3850.0,Yearly
F0954,23082,TOT_GHG_CO2_EM_INTENS_PER_ENRGY,Total GHG CO2 Emissions Intensity per Energy,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,GHGEmissionsManagement,ClimateChange,Energy,True,True,447.0,Yearly,3710.0,4529.0,4118.0,3461.0,Yearly
F0955,23083,TOT_GHG_CO2_EM_INTENS_PER_EMP,Total GHG CO2 Emissions Intensity per Employee,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,558.0,Yearly,4499.0,5519.0,5039.0,4279.0,Yearly
F0956,23084,TOT_GHG_CO2_EM_INTENS_PER_AST,Total GHG CO2 Emissions Intensity per Assets,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,464.0,Yearly,4542.0,5574.0,5093.0,4320.0,Yearly
F0957,23085,TOT_GHG_CO2_EMISS_INTENSITY_MBOE,Total GHG CO2 Emissions Intensity per MBOE,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,555.0,Yearly,72.0,119.0,112.0,107.0,Yearly
F0958,23086,TOT_GHG_CO2_EM_INTENS_P_VEH_SLD,Total GHG CO2 Emissions Intensity per Vehicle Sold,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,1002.0,Yearly,60.0,66.0,58.0,39.0,Yearly
F0959,23087,TOT_GHG_CO2_EM_INTENS_P_ELEC_SLD,Tot GHG CO2 Emissions Intensity per Elec Sold,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyManagement,GHGEmissionsManagement,ClimateChange,Energy,True,True,673.0,Yearly,42.0,66.0,70.0,69.0,Yearly
F0960,23088,TOT_GHG_CO2_EM_INTENS_PER_RPM,Total GHG CO2 Emissions Intensity per RPM,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,268.0,Yearly,33.0,41.0,41.0,39.0,Yearly
F0961,23089,TOT_GHG_CO2_EM_INTENS_PSF_METER,Total GHG CO2 Emissions Intensity PSF Meter,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,740.0,Yearly,52.0,67.0,65.0,61.0,Yearly
F1165,23285,TOT_RENEWABLES_%_ENERGY_PROD,Total Renewables Percent Energy Production,False,True,True,True,False,False,False,False,False,False,True,True,True,BLP,EnergyProduction,,Energy,,True,True,289.0,Yearly,220.0,197.0,193.0,161.0,Yearly
F1166,23286,ELECT_GEN_PROD_THERM_LIGNITE_%,Electricity Gen Production Thermal Lignite %,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyProduction,,Energy,,True,True,661.0,Yearly,5.0,13.0,10.0,7.0,Yearly
F1167,23287,ELECT_GEN_PROD_THERM_OIL_%,Electricity Generation Production Thermal Oil %,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyProduction,,Energy,,True,True,662.0,Yearly,23.0,46.0,49.0,46.0,Yearly
F1168,23288,ELECT_GEN_PROD_THERM_CHP_%,Electricity Generation Production Thermal CHP %,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyProduction,,Energy,,True,True,1318.0,Yearly,18.0,26.0,23.0,20.0,Yearly
F1192,23311,ELECT_GEN_PROD_THERM_MULTI_%,Electricity Gen Production Thermal Multiple %,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyProduction,,Energy,,True,True,1314.0,Yearly,11.0,20.0,20.0,18.0,Yearly
F1193,23312,ELECT_GEN_PROD_GEOTHERMAL_%,Electricity Generation Production Geothermal %,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyProduction,,Energy,,True,True,1315.0,Yearly,17.0,32.0,31.0,26.0,Yearly
F1194,23313,ELECT_GEN_PROD_OTH_NON_RENEW_%,Electricity Gen Production Other Non Renewable %,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,EnergyProduction,,Energy,,True,True,1317.0,Yearly,18.0,28.0,28.0,24.0,Yearly
F1196,23315,TOT_GHG_CO2_EM_INT_P_GR_FXD_AST,Tot GHG CO2 Emissions Intensity per Gr Fxd Assets,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,374.0,Yearly,3801.0,4692.0,4290.0,3664.0,Yearly
F1197,23316,TOT_GHG_CO2_EM_INT_P_NT_FXD_AST,Tot GHG CO2 Emissions Intensity per Net Fxd Assets,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,GHGEmissionsManagement,,ClimateChange,,True,True,440.0,Yearly,4525.0,5551.0,5072.0,4292.0,Yearly
F1239,23355,WATER_USE_WITHDRAWAL,Water Use/Withdrawal,False,True,True,True,False,False,False,False,False,False,False,False,True,BLP,WaterManagement,,NaturalCapital,,True,True,758.0,Yearly,3173.0,3935.0,3719.0,3240.0,Yearly
F1240,23356,H2O_USE_WTHDRL_INTENS_SALES,Water Use/Withdrawal Intensity per Sales,True,False,True,True,False,False,False,False,False,False,True,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,433.0,Yearly,3163.0,3920.0,3709.0,3230.0,Yearly
F1241,23357,H2O_USE_WTHDRL_INTENS_EBITDA,Water Use/Withdrawal Intensity per EBITDA,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,1021.0,Yearly,2877.0,3602.0,3388.0,2962.0,Yearly
F1242,23358,H2O_USE_WTHDRL_INTENS_ENRG_CONSM,Water Use/Withdrawal Intensity per Energy Consumed,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,969.0,Yearly,2798.0,3428.0,3227.0,2852.0,Yearly
F1243,23359,H2O_USE_WTHDRL_INTENS_MBOE,Water Use/Withdrawal Intensity per MBOE,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,1000.0,Yearly,63.0,106.0,105.0,99.0,Yearly
F1244,23360,H2O_USE_WTHDRL_INTENS_EMPL,Water Use/Withdrawal Intensity per Employee,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,958.0,Yearly,3140.0,3897.0,3681.0,3209.0,Yearly
F1245,23361,H2O_USE_WTHDRL_INTENS_ASSETS,Water Use/Withdrawal Intensity per Assets,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,1007.0,Yearly,3168.0,3929.0,3710.0,3233.0,Yearly
F1247,23362,H2O_USE_WTHDRL_INTENS_POWER_GEN,Water Use/Withdrawal Intensity per Power Generated,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WaterManagement,,NaturalCapital,,True,True,997.0,Yearly,176.0,187.0,182.0,137.0,Yearly
F1248,23363,WASTE_INTENSITY_PER_EMPLOYEE,Waste Intensity per Employee,True,False,True,True,False,False,False,False,False,False,False,False,False,BLP,WasteManagement,,NaturalCapital,,True,True,381.0,Yearly,3194.0,3738.0,3489.0,2979.0,Yearly
